0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
513.833,644.968,0.930067,404.001,807.021,0.838263,346.144,812.359,0.819635,518.972,1032.26,0.904186,566.372,948.642,0.685617,482.252,786.25,0.827183,597.676,953.84,0.761062,487.654,995.641,0.565954,314.792,1158.12,0.693362,246.615,1189.37,0.667413,534.819,1320.38,0.831275,419.452,1608.73,0.797948,393.226,1147.4,0.646369,608.26,1205.19,0.875065,534.805,1488.16,0.802401,477.09,618.697,0.906795,513.649,613.438,0.513494,387.896,644.993,0.890973,0.0,0.0,0.0,644.527,1503.74,0.84258,629.024,1488.27,0.825418,519.188,1524.67,0.607549,555.729,1666.22,0.775727,518.948,1687.13,0.784178,377.639,1629.5,0.737227
487.74,649.809,0.927035,398.351,806.947,0.861584,320.023,812.361,0.805295,492.943,1027.14,0.874939,566.009,953.728,0.644889,471.887,786.111,0.81451,571.615,948.526,0.74269,508.536,980.019,0.55531,309.686,1158.24,0.692737,236.329,1189.47,0.681105,534.753,1320.36,0.838013,414.319,1608.71,0.801452,388.095,1147.51,0.663071,608.155,1200.04,0.895211,534.735,1488.22,0.813088,461.478,618.64,0.848376,482.578,613.407,0.351556,356.94,644.984,0.92649,0.0,0.0,0.0,644.537,1498.53,0.86379,629.118,1488.15,0.84595,519.127,1524.76,0.610081,555.644,1666.21,0.776386,518.888,1687.1,0.785545,377.618,1629.46,0.736455
477.059,644.942,0.937997,377.535,801.848,0.801421,309.468,812.478,0.830266,482.423,1022.09,0.92886,561.09,943.425,0.674397,445.664,775.854,0.841931,566.337,953.76,0.784994,471.894,980.084,0.569287,309.56,1168.52,0.677244,236.352,1189.61,0.676994,529.681,1320.37,0.835206,419.542,1608.63,0.802542,382.892,1147.7,0.639777,607.996,1199.94,0.898392,534.755,1488.32,0.814999,440.323,618.517,0.894896,476.862,613.265,0.388198,346.203,644.917,0.91562,0.0,0.0,0.0,644.503,1498.6,0.870601,629.097,1488.21,0.859786,519.097,1524.87,0.652204,555.706,1666.15,0.787763,518.977,1687.01,0.795632,382.844,1624.35,0.7723
456.117,644.852,0.905546,356.841,801.846,0.85507,283.374,812.362,0.799306,477.033,1021.83,0.927357,566.062,938.207,0.633469,435.39,775.898,0.870356,555.785,943.121,0.772855,482.477,969.545,0.53264,309.338,1173.75,0.681177,231.117,1189.69,0.695853,529.605,1320.24,0.848252,419.588,1608.61,0.800227,377.602,1152.73,0.651014,607.862,1195.0,0.908015,534.68,1493.19,0.817068,424.766,613.488,0.870554,445.879,613.224,0.474064,319.985,644.88,0.914573,0.0,0.0,0.0,644.504,1498.62,0.850827,629.044,1488.21,0.84298,519.09,1524.85,0.645416,560.702,1666.11,0.78167,519.083,1686.97,0.784226,382.901,1629.42,0.776382
440.438,644.696,0.944873,351.212,801.779,0.859438,267.787,812.355,0.844828,456.27,1016.7,0.840861,529.573,938.193,0.66026,429.853,780.847,0.827784,555.528,943.269,0.732669,456.242,974.703,0.48175,309.355,1168.56,0.691,231.116,1194.53,0.700692,529.508,1320.37,0.861872,424.734,1608.64,0.810295,377.683,1147.7,0.67198,602.947,1194.83,0.919297,534.7,1493.19,0.818168,398.823,613.373,0.888051,435.443,608.147,0.493737,309.456,644.854,0.944559,0.0,0.0,0.0,644.49,1503.73,0.842789,629.034,1488.29,0.832018,519.163,1524.85,0.669979,555.779,1660.98,0.806685,519.042,1681.86,0.792823,387.936,1629.51,0.778151
424.668,644.73,0.900893,330.506,801.767,0.81163,262.359,812.338,0.821251,440.487,1016.5,0.874471,540.043,937.935,0.503659,403.89,775.814,0.850493,524.51,917.149,0.718064,592.353,901.63,0.236378,304.13,1163.37,0.684338,230.957,1189.68,0.706596,524.267,1315.39,0.882419,424.737,1608.71,0.803208,362.009,1147.45,0.663377,602.842,1194.64,0.931935,529.534,1488.23,0.828902,388.072,613.386,0.904995,414.391,608.32,0.586237,283.382,644.707,0.88723,0.0,0.0,0.0,639.569,1503.79,0.823422,628.958,1488.29,0.806096,518.92,1524.68,0.581708,555.776,1660.89,0.805236,519.061,1681.81,0.792528,387.931,1634.71,0.769026
403.872,644.497,0.901426,320.043,796.605,0.832238,246.615,812.233,0.793185,435.345,1011.4,0.866094,524.12,938.23,0.64334,398.663,775.692,0.883248,529.455,938.257,0.797719,466.635,959.036,0.565204,299.01,1163.4,0.683819,225.84,1189.59,0.707416,524.06,1320.31,0.88705,424.682,1613.56,0.804737,362.026,1147.59,0.674838,602.627,1194.66,0.914805,529.519,1488.27,0.827088,372.321,608.372,0.8908,398.799,608.018,0.622519,272.958,644.64,0.933529,0.0,0.0,0.0,639.515,1498.57,0.839072,623.864,1488.19,0.82418,518.896,1524.84,0.62938,560.713,1660.86,0.795898,519.074,1681.83,0.78087,387.936,1634.71,0.781115
393.559,639.491,0.928185,309.721,796.601,0.869647,231.147,812.304,0.825563,429.895,1011.44,0.837411,482.171,937.982,0.814532,393.108,775.73,0.878234,518.926,938.204,0.875883,424.775,969.59,0.64552,298.939,1163.43,0.679993,225.67,1189.65,0.70813,519.177,1315.4,0.894728,419.534,1608.65,0.803615,367.106,1147.56,0.680006,597.65,1194.54,0.907081,524.554,1488.25,0.840247,356.61,608.295,0.946748,393.337,607.912,0.648957,267.498,644.818,0.953732,0.0,0.0,0.0,639.464,1498.54,0.852619,623.825,1488.17,0.842081,518.77,1524.78,0.615463,560.732,1660.84,0.804371,519.095,1681.8,0.77839,382.917,1629.58,0.785355
382.873,639.58,0.883435,304.241,791.432,0.843751,225.698,812.236,0.848758,424.741,1006.25,0.815797,471.929,932.814,0.762027,382.813,775.634,0.844203,513.866,938.255,0.8717,424.828,969.472,0.602519,293.843,1163.28,0.696302,225.596,1189.59,0.70919,519.094,1315.43,0.884038,419.569,1608.66,0.80114,362.013,1147.42,0.697481,597.529,1189.68,0.897391,529.467,1488.31,0.83784,346.202,608.314,0.92781,377.648,608.03,0.675034,251.991,644.569,0.866147,0.0,0.0,0.0,639.587,1493.49,0.872628,628.99,1488.1,0.860916,518.862,1524.95,0.648634,560.719,1660.83,0.804119,519.074,1681.83,0.772415,387.88,1629.59,0.776062
367.102,639.512,0.874715,288.582,791.52,0.814401,220.388,812.363,0.829593,419.519,1006.14,0.809318,451.032,917.057,0.724677,362.09,775.515,0.868924,508.527,938.136,0.875814,398.745,979.892,0.674587,298.975,1163.23,0.701616,225.699,1189.59,0.708589,519.157,1315.32,0.891601,419.567,1608.61,0.799444,362.054,1142.41,0.693146,597.593,1189.66,0.907771,529.532,1488.22,0.836614,335.703,608.287,0.900634,356.963,607.933,0.611946,236.275,644.581,0.894329,0.0,0.0,0.0,639.586,1498.6,0.846619,629.033,1488.21,0.835159,518.879,1524.81,0.651206,560.734,1661.0,0.797219,519.055,1686.92,0.787419,387.886,1629.53,0.783143
356.638,639.409,0.923028,283.285,796.556,0.821712,210.006,812.249,0.799534,403.949,990.552,0.838409,450.987,922.394,0.735292,361.862,775.694,0.875043,503.236,932.861,0.82007,403.872,974.652,0.654273,299.005,1158.2,0.710239,225.72,1189.56,0.710063,519.079,1315.39,0.882468,419.534,1608.69,0.796715,362.045,1142.31,0.69688,597.533,1189.66,0.895249,529.504,1488.23,0.836305,315.066,608.219,0.937697,356.559,602.997,0.745902,230.729,644.495,0.932047,0.0,0.0,0.0,644.49,1498.63,0.845892,629.089,1488.22,0.829274,518.841,1524.79,0.64033,555.806,1661.05,0.79708,519.025,1686.94,0.79263,382.915,1634.64,0.783369
351.51,639.395,0.922739,273.073,791.519,0.853941,194.431,812.252,0.800974,398.669,985.328,0.888155,440.747,906.761,0.790998,356.591,775.655,0.894729,492.972,932.805,0.817932,408.984,958.96,0.65066,293.878,1158.22,0.702576,225.595,1189.56,0.703232,519.093,1315.39,0.888956,419.498,1608.68,0.79712,362.027,1142.36,0.699293,597.507,1189.61,0.893502,529.57,1488.31,0.833046,314.609,608.136,0.968625,351.26,607.85,0.620829,225.541,644.478,0.917001,0.0,0.0,0.0,644.54,1498.6,0.868089,634.189,1488.18,0.85325,518.894,1524.93,0.691625,560.713,1660.99,0.804397,519.047,1686.9,0.785598,382.923,1634.64,0.787105
345.995,634.278,0.859316,272.716,786.16,0.887309,189.126,807.161,0.814332,398.466,980.199,0.922732,440.443,901.522,0.830442,351.537,775.484,0.891015,492.8,927.633,0.81636,414.308,948.584,0.700293,299.055,1158.13,0.719972,225.706,1189.6,0.71397,519.155,1315.29,0.890437,419.511,1608.63,0.794938,367.081,1137.17,0.697238,597.506,1189.6,0.899153,529.677,1488.33,0.821612,304.37,608.062,0.952163,330.592,602.975,0.684059,215.255,644.523,0.869295,0.0,0.0,0.0,644.616,1498.64,0.857008,634.276,1488.21,0.84018,518.982,1524.92,0.691626,560.771,1660.99,0.808733,519.112,1686.92,0.792878,382.9,1629.56,0.784313
330.584,623.86,0.834212,267.51,786.135,0.886781,183.982,812.195,0.840793,393.477,979.911,0.904955,440.295,901.622,0.801403,346.293,770.562,0.888874,487.713,917.145,0.811268,403.807,953.783,0.657474,298.982,1158.14,0.719351,225.631,1189.61,0.723642,519.219,1315.18,0.892672,419.467,1608.57,0.796638,367.079,1137.16,0.697923,597.536,1189.59,0.903771,534.814,1488.29,0.814886,299.029,607.935,0.924888,320.111,602.67,0.732222,204.819,639.582,0.856423,0.0,0.0,0.0,644.688,1503.69,0.854537,634.357,1488.22,0.835756,519.104,1524.88,0.715942,560.746,1661.06,0.805332,519.129,1686.95,0.792754,382.896,1629.41,0.78781
325.243,629.084,0.842738,262.43,786.143,0.872822,183.589,812.239,0.841109,393.274,979.69,0.87415,435.357,901.503,0.785789,346.212,770.499,0.890582,482.641,906.649,0.870318,409.013,943.432,0.684661,299.003,1158.06,0.725091,225.608,1189.55,0.720661,519.189,1315.13,0.890531,414.316,1608.57,0.801867,367.121,1137.08,0.699048,597.558,1189.59,0.903072,534.768,1488.27,0.815546,288.564,607.957,0.904012,314.973,602.684,0.676269,194.31,639.618,0.888422,0.0,0.0,0.0,644.641,1508.92,0.857292,634.351,1488.32,0.831329,519.047,1524.89,0.70611,560.743,1661.07,0.805868,519.121,1686.95,0.791178,382.819,1624.3,0.788351
319.929,628.979,0.866229,257.16,786.15,0.846274,178.412,812.277,0.835891,393.229,974.734,0.865032,430.032,896.267,0.774834,341.017,770.492,0.872183,482.586,906.68,0.870632,414.236,943.518,0.665397,299.002,1158.04,0.729137,225.604,1189.54,0.724952,519.173,1314.96,0.879684,414.36,1608.55,0.796198,367.115,1137.04,0.704962,597.596,1189.59,0.907273,534.712,1488.24,0.820354,278.17,607.887,0.931031,314.731,602.538,0.757002,189.153,644.497,0.918882,0.0,0.0,0.0,644.648,1508.98,0.856215,634.356,1493.2,0.823999,519.019,1524.85,0.700001,560.726,1661.07,0.805882,519.105,1686.93,0.8003,382.841,1624.35,0.788766
314.603,623.804,0.908415,252.003,786.196,0.83806,173.312,812.28,0.827528,387.977,974.561,0.821231,435.061,901.216,0.796478,340.876,770.615,0.873192,482.508,901.714,0.890076,393.402,943.233,0.718324,299.054,1158.1,0.728925,225.73,1189.6,0.729908,519.184,1309.97,0.872312,419.493,1608.44,0.788365,362.085,1137.05,0.707769,597.603,1189.57,0.906831,534.757,1488.31,0.819881,272.946,603.095,0.958985,309.706,597.628,0.792572,184.064,644.504,0.935331,0.0,0.0,0.0,644.68,1508.92,0.840317,639.333,1488.29,0.818204,519.049,1524.91,0.70411,560.726,1661.05,0.805447,519.087,1686.89,0.792709,382.904,1624.33,0.773847
309.67,623.775,0.909011,246.76,786.178,0.838253,173.251,812.193,0.818776,382.922,969.569,0.81377,429.924,896.159,0.819756,330.486,770.613,0.866215,482.595,906.633,0.883495,393.196,943.536,0.70677,299.081,1158.09,0.727155,225.767,1189.61,0.725775,519.188,1309.89,0.868135,419.491,1608.35,0.788379,362.082,1131.97,0.704403,597.556,1189.57,0.906558,534.788,1488.18,0.823423,272.726,603.087,0.967892,309.482,597.704,0.719505,183.831,644.492,0.935576,0.0,0.0,0.0,644.659,1508.91,0.84597,634.365,1488.29,0.823579,519.087,1524.7,0.697533,555.794,1660.99,0.800057,519.0,1681.86,0.778331,382.922,1624.2,0.77209
309.463,623.707,0.901159,241.46,786.196,0.845931,168.003,812.274,0.809918,372.461,964.313,0.787857,435.311,901.363,0.80338,320.197,770.518,0.873066,482.424,906.566,0.879807,398.475,938.292,0.718098,299.057,1158.1,0.723798,225.796,1189.6,0.721956,519.194,1309.84,0.86705,419.512,1608.36,0.790484,362.01,1137.04,0.706971,597.56,1189.53,0.90566,534.778,1488.17,0.822403,267.805,603.044,0.970443,304.301,602.63,0.576324,183.718,644.472,0.921011,0.0,0.0,0.0,644.671,1509.01,0.84012,639.308,1493.21,0.809588,519.071,1524.67,0.692841,555.771,1660.96,0.806966,518.979,1681.82,0.781833,382.937,1624.22,0.773344
309.307,618.657,0.893715,241.421,786.258,0.845563,162.938,812.318,0.813502,372.471,959.137,0.785359,435.303,901.411,0.789076,320.076,770.534,0.87917,482.335,906.6,0.882056,398.651,938.229,0.678157,299.023,1158.1,0.723712,225.718,1189.58,0.717197,519.217,1309.82,0.867137,419.528,1608.34,0.792337,362.042,1137.07,0.709889,597.583,1189.57,0.909324,529.723,1488.26,0.821266,267.639,603.073,0.962308,304.161,602.598,0.618412,183.634,644.475,0.917806,0.0,0.0,0.0,644.628,1508.98,0.835863,634.289,1493.22,0.808775,519.011,1524.79,0.680282,555.722,1660.97,0.806762,518.918,1681.81,0.776565,387.895,1624.17,0.775468
304.408,618.671,0.881636,241.405,786.255,0.843841,168.004,812.337,0.813704,362.053,964.239,0.802354,435.003,901.242,0.827982,320.08,770.514,0.880447,482.192,901.547,0.888318,398.692,943.12,0.705577,293.831,1158.06,0.719274,225.571,1189.54,0.705104,519.255,1309.89,0.870078,419.601,1608.39,0.79128,361.878,1137.09,0.712109,597.614,1189.6,0.912797,529.589,1488.27,0.83047,267.611,603.059,0.967983,299.024,602.657,0.574562,183.548,644.472,0.913781,0.0,0.0,0.0,644.531,1503.79,0.829252,634.174,1488.27,0.810346,518.896,1524.8,0.644079,555.738,1660.97,0.801336,518.916,1681.82,0.769994,387.995,1624.29,0.787476
304.37,618.571,0.888108,236.421,786.228,0.848524,162.798,812.32,0.814383,361.825,964.307,0.815628,430.058,901.304,0.82419,320.093,770.548,0.88805,482.167,901.595,0.891348,398.659,938.285,0.716789,298.928,1158.06,0.725857,225.631,1189.6,0.712871,519.217,1309.9,0.870616,419.543,1608.38,0.791087,361.913,1137.05,0.717811,597.612,1189.62,0.911422,529.536,1488.24,0.834179,267.491,603.021,0.956159,299.05,597.677,0.644892,178.577,639.629,0.894424,0.0,0.0,0.0,644.499,1503.86,0.823726,634.139,1488.31,0.801253,518.821,1524.77,0.626734,555.744,1660.94,0.803188,518.925,1681.79,0.766182,387.969,1624.26,0.788824
304.167,618.534,0.871833,236.323,786.263,0.851419,157.651,812.29,0.815909,356.924,964.203,0.826021,435.11,901.457,0.819724,320.022,770.611,0.888229,477.158,901.303,0.877473,393.462,943.129,0.71758,293.89,1158.13,0.723845,225.629,1189.68,0.717227,519.196,1309.89,0.871931,419.535,1608.39,0.792779,361.904,1137.11,0.719504,597.66,1189.69,0.912523,529.643,1488.24,0.828031,267.391,603.011,0.953966,288.654,602.622,0.547895,178.475,644.466,0.881345,0.0,0.0,0.0,644.528,1508.94,0.834776,634.193,1488.34,0.807356,518.9,1524.71,0.645147,555.701,1660.9,0.813936,518.925,1681.74,0.769689,387.944,1624.27,0.792525
304.171,618.555,0.869637,236.296,786.299,0.850822,157.651,812.341,0.819133,361.856,964.23,0.822047,435.133,901.419,0.812953,319.977,770.615,0.890134,477.13,901.23,0.869129,393.459,938.249,0.718978,298.93,1158.06,0.72768,225.636,1189.63,0.717491,519.205,1309.92,0.868994,419.505,1608.57,0.800523,361.925,1137.02,0.71432,597.653,1189.7,0.910428,529.498,1488.25,0.836427,267.392,603.014,0.954766,288.612,602.65,0.527366,178.524,644.483,0.889612,0.0,0.0,0.0,639.584,1503.76,0.851878,629.099,1488.26,0.832705,513.886,1524.8,0.625234,560.695,1660.99,0.796991,519.036,1681.84,0.764758,387.933,1624.35,0.786531
304.108,618.563,0.866331,236.229,786.259,0.858792,157.618,812.314,0.819521,362.068,964.283,0.812975,429.985,901.236,0.81645,319.914,770.597,0.893014,477.114,901.354,0.870611,382.923,938.263,0.681143,293.83,1158.08,0.725381,225.553,1189.61,0.709667,519.161,1309.91,0.86894,419.471,1608.59,0.79927,361.873,1137.11,0.722348,597.666,1194.5,0.914392,529.492,1488.26,0.839213,262.487,603.019,0.951284,283.47,602.615,0.554858,178.44,644.508,0.880725,0.0,0.0,0.0,639.602,1503.79,0.854335,629.12,1488.27,0.833883,513.892,1524.83,0.622475,560.711,1660.96,0.789877,519.04,1681.84,0.762245,387.903,1624.36,0.782845
304.084,618.586,0.863752,236.176,786.206,0.865514,157.612,812.28,0.819024,361.963,964.326,0.819342,429.942,901.311,0.813102,315.001,770.538,0.900797,477.042,901.397,0.863046,382.889,938.217,0.677743,293.779,1158.06,0.729024,220.552,1189.56,0.712913,519.118,1309.97,0.869812,419.47,1608.46,0.796143,356.918,1137.12,0.728676,597.621,1194.5,0.907981,529.421,1488.26,0.838261,262.452,603.039,0.949692,283.447,602.611,0.595017,178.372,644.499,0.87467,0.0,0.0,0.0,644.516,1498.67,0.85578,634.161,1488.2,0.841299,513.837,1524.81,0.605217,555.761,1660.87,0.801359,518.951,1681.73,0.755214,382.947,1624.27,0.781076
299.124,618.577,0.860152,236.136,786.144,0.871013,157.679,812.243,0.813906,361.912,969.367,0.82366,429.946,901.247,0.812554,314.874,770.492,0.900769,476.978,901.38,0.85777,382.775,938.253,0.670017,293.811,1158.18,0.722906,225.587,1189.65,0.720487,519.156,1309.96,0.872928,419.504,1608.44,0.797393,361.82,1142.19,0.724131,597.634,1189.72,0.910867,529.548,1488.29,0.834907,262.385,603.066,0.945692,283.417,602.59,0.645308,173.434,644.526,0.879953,0.0,0.0,0.0,644.5,1503.8,0.856571,634.179,1488.29,0.838735,518.797,1524.89,0.654264,555.745,1660.9,0.802471,518.942,1681.75,0.765326,387.896,1624.24,0.783073
304.084,623.717,0.852341,236.182,786.238,0.865508,157.629,812.269,0.81688,361.92,964.352,0.821832,429.827,901.191,0.803523,315.004,770.594,0.899172,477.033,901.436,0.87362,372.322,943.147,0.682878,298.981,1163.22,0.719134,225.693,1189.69,0.726364,519.23,1309.95,0.874921,419.551,1608.52,0.800229,361.967,1142.3,0.726512,597.696,1189.73,0.916041,529.548,1488.28,0.836061,262.484,603.067,0.953282,288.522,602.7,0.602136,178.457,644.472,0.884652,0.0,0.0,0.0,644.512,1508.92,0.844418,634.173,1488.33,0.819034,518.791,1524.82,0.649344,555.748,1660.95,0.795662,518.948,1681.81,0.770269,387.943,1624.31,0.784686
304.232,618.698,0.874978,236.176,786.22,0.866642,157.579,812.256,0.817798,361.862,964.277,0.823086,429.896,901.236,0.802546,315.004,770.596,0.89843,477.086,901.425,0.876478,377.56,943.159,0.685868,298.981,1158.23,0.723263,225.69,1194.53,0.723742,519.206,1309.93,0.872262,419.56,1608.55,0.803726,362.004,1142.18,0.721302,597.675,1194.49,0.916697,529.557,1488.24,0.833678,267.344,603.101,0.953256,293.821,602.62,0.686974,178.513,644.478,0.890876,0.0,0.0,0.0,644.541,1503.82,0.843936,634.203,1488.28,0.824171,513.904,1524.76,0.630009,555.793,1660.91,0.797597,519.01,1681.8,0.760689,387.999,1624.27,0.788616
304.315,623.708,0.879759,236.197,786.25,0.862221,157.603,812.305,0.817425,356.898,964.297,0.82911,435.029,901.482,0.810648,314.999,770.595,0.900604,477.121,901.404,0.870561,382.927,943.149,0.680179,298.944,1158.16,0.720759,225.627,1189.66,0.716155,519.182,1310.06,0.875224,419.47,1608.51,0.799334,362.002,1137.14,0.716157,597.649,1189.73,0.912098,529.474,1493.23,0.831977,267.359,607.852,0.949107,298.975,597.719,0.727903,178.492,639.593,0.888959,0.0,0.0,0.0,644.627,1503.77,0.852762,634.301,1488.25,0.834488,513.844,1524.94,0.636194,555.764,1660.86,0.801879,518.983,1681.76,0.755431,387.934,1624.17,0.784816
304.358,623.868,0.874827,236.273,786.307,0.854481,157.6,812.306,0.820192,356.853,964.287,0.828531,435.015,901.52,0.815752,320.003,770.702,0.89564,477.258,901.555,0.886341,388.131,943.143,0.698826,293.903,1158.15,0.720003,225.606,1189.68,0.713585,519.167,1310.04,0.873265,419.522,1608.53,0.797852,361.966,1137.11,0.719,597.601,1194.5,0.90844,529.471,1493.23,0.82902,267.416,607.896,0.955098,298.978,602.611,0.719587,178.492,639.61,0.890681,0.0,0.0,0.0,644.646,1503.71,0.852203,634.3,1488.22,0.836472,513.869,1524.93,0.620622,555.784,1660.87,0.799493,519.003,1681.78,0.752622,387.969,1624.2,0.784264
309.236,629.043,0.882347,236.358,786.319,0.848013,157.691,812.343,0.818181,356.89,964.283,0.821741,429.962,901.378,0.817554,320.048,770.703,0.893171,482.178,906.691,0.894795,388.076,943.132,0.711468,298.96,1158.17,0.724787,225.629,1189.69,0.720627,519.178,1309.98,0.869941,419.485,1608.51,0.79883,362.018,1137.16,0.721396,597.589,1189.71,0.911102,529.466,1493.3,0.828409,267.521,607.95,0.966486,299.129,602.694,0.694165,178.572,644.47,0.896101,0.0,0.0,0.0,644.68,1498.66,0.846653,634.3,1488.21,0.833322,513.817,1529.86,0.634853,555.8,1660.9,0.795827,518.999,1681.82,0.752802,387.972,1624.21,0.779205
309.281,629.077,0.889421,236.351,786.308,0.849222,157.719,812.338,0.817028,356.921,964.308,0.823595,429.892,901.258,0.819766,320.018,770.686,0.894624,482.158,906.658,0.897773,393.16,943.207,0.72341,298.984,1158.11,0.730567,225.633,1189.64,0.72236,519.21,1310.01,0.87069,419.521,1608.52,0.798385,362.019,1137.1,0.720496,597.598,1189.67,0.909313,529.454,1488.29,0.828703,267.562,607.959,0.968083,304.181,602.717,0.700968,178.645,644.449,0.907057,0.0,0.0,0.0,644.679,1498.61,0.844039,634.311,1488.16,0.831603,513.81,1524.92,0.61501,555.753,1660.92,0.78988,518.961,1681.86,0.759848,387.971,1624.23,0.773688
309.392,629.055,0.900268,241.359,786.304,0.842929,162.817,812.359,0.81571,361.837,964.286,0.818393,429.885,901.184,0.818868,320.079,770.658,0.887155,482.165,901.613,0.902497,393.378,943.247,0.729429,299.007,1158.1,0.735078,225.58,1189.64,0.722611,519.206,1309.96,0.863232,419.512,1608.47,0.78835,367.078,1137.09,0.714734,597.537,1189.66,0.904938,529.608,1493.19,0.81292,267.645,607.979,0.967861,304.283,602.755,0.680638,183.562,644.475,0.923419,0.0,0.0,0.0,644.636,1503.7,0.845464,634.328,1488.22,0.828757,518.818,1529.76,0.64985,560.69,1661.02,0.794368,519.037,1681.91,0.770684,387.948,1624.21,0.782786
309.459,623.896,0.902335,241.467,791.337,0.840992,168.007,812.372,0.814062,361.933,964.266,0.809896,430.007,901.251,0.820103,320.127,770.673,0.881132,482.21,901.52,0.899333,393.279,943.37,0.714586,299.068,1158.13,0.72814,225.66,1189.63,0.718978,524.108,1310.03,0.872483,424.63,1608.45,0.789222,367.101,1137.08,0.706005,597.652,1189.66,0.909825,540.073,1488.02,0.815648,267.727,607.936,0.976328,304.398,602.666,0.713679,183.588,644.528,0.9318,0.0,0.0,0.0,644.643,1503.81,0.831022,634.319,1488.27,0.815535,519.24,1519.58,0.684549,560.749,1661.03,0.796351,519.129,1681.86,0.781571,388.033,1624.26,0.800052
309.537,629.01,0.909347,241.405,791.327,0.841573,162.955,812.331,0.809949,367.124,964.273,0.796372,429.978,901.234,0.809829,320.038,770.682,0.884103,482.168,901.459,0.898688,388.083,943.588,0.679659,299.029,1158.17,0.723814,225.656,1189.67,0.720009,524.091,1310.01,0.873564,419.536,1608.5,0.791586,367.066,1137.13,0.706537,597.674,1189.68,0.912161,540.024,1487.97,0.815798,267.797,607.959,0.978707,309.288,602.718,0.690064,183.608,644.484,0.927625,0.0,0.0,0.0,644.618,1503.84,0.836112,634.318,1488.27,0.819217,519.196,1519.51,0.663453,560.734,1661.05,0.7827,519.114,1681.88,0.777112,387.985,1624.31,0.791976
309.614,629.067,0.915434,241.374,786.267,0.842815,162.917,812.252,0.808477,372.408,959.104,0.791873,435.01,901.341,0.807964,319.994,770.623,0.890453,477.308,901.346,0.892222,393.312,943.497,0.661957,299.02,1158.21,0.723753,225.705,1194.54,0.72465,524.174,1309.91,0.870324,424.641,1608.45,0.79322,362.055,1137.12,0.71323,597.72,1189.58,0.916142,540.047,1487.95,0.814501,272.671,607.981,0.972732,309.374,602.811,0.654076,183.692,639.59,0.929773,0.0,0.0,0.0,644.639,1503.86,0.852627,639.329,1488.25,0.838178,519.175,1519.5,0.659698,560.724,1661.06,0.780251,519.086,1681.88,0.777205,387.988,1624.24,0.788243
309.752,634.166,0.91307,241.405,786.165,0.843337,168.007,812.255,0.807804,361.957,964.285,0.805068,435.368,901.65,0.787043,320.018,770.519,0.882311,477.295,901.312,0.893433,393.266,943.315,0.680261,304.164,1158.25,0.72909,225.819,1194.57,0.727026,524.239,1310.03,0.876812,424.772,1608.4,0.800713,367.237,1137.17,0.705376,602.644,1189.5,0.921361,539.988,1488.04,0.818451,272.736,607.99,0.967256,309.56,602.714,0.741794,183.762,644.479,0.939228,0.0,0.0,0.0,644.778,1498.58,0.861769,639.388,1488.11,0.85698,519.162,1524.51,0.6702,560.76,1660.88,0.800619,519.076,1681.75,0.762893,388.072,1624.2,0.814357
309.723,629.07,0.910541,241.562,786.105,0.8406,168.11,812.198,0.810209,367.155,964.345,0.798113,435.116,901.353,0.816856,320.195,770.576,0.867919,482.25,901.549,0.897204,393.28,943.396,0.697119,304.126,1158.23,0.727845,225.802,1194.53,0.724117,524.186,1314.97,0.884132,424.738,1608.43,0.800411,367.237,1137.2,0.702441,602.645,1189.53,0.920604,540.007,1488.09,0.822894,272.807,607.989,0.974414,309.61,602.642,0.80846,183.777,639.598,0.934448,0.0,0.0,0.0,644.818,1498.61,0.875794,639.473,1488.12,0.882089,519.178,1524.57,0.687513,560.774,1660.9,0.798694,519.109,1681.78,0.771085,388.045,1624.22,0.814006
309.746,629.051,0.911516,246.628,786.146,0.83946,168.061,812.175,0.809827,367.278,969.365,0.786331,429.994,901.204,0.823618,325.342,770.681,0.867925,482.32,901.633,0.904465,393.443,943.407,0.716721,299.137,1158.24,0.724959,225.749,1189.68,0.724291,524.262,1314.97,0.88047,424.707,1608.47,0.801267,367.257,1142.24,0.706032,602.672,1189.57,0.925928,539.951,1488.13,0.82313,272.878,607.999,0.972616,309.68,602.663,0.834925,183.932,639.622,0.935527,0.0,0.0,0.0,644.827,1498.59,0.875566,639.495,1488.11,0.885244,519.113,1524.63,0.68292,560.778,1660.94,0.797164,519.103,1681.8,0.768419,388.05,1624.24,0.813391
314.604,634.222,0.916863,246.595,786.165,0.840933,168.103,812.207,0.809564,372.448,969.425,0.780324,429.935,896.383,0.817611,325.287,770.675,0.868149,482.391,906.616,0.895774,393.424,943.409,0.721483,304.17,1158.24,0.730385,225.828,1189.68,0.73008,524.275,1314.98,0.879748,424.788,1608.43,0.80273,372.315,1142.24,0.70336,602.665,1189.56,0.923262,539.935,1488.09,0.825284,272.991,608.059,0.960607,314.516,602.744,0.832056,183.964,644.49,0.940247,0.0,0.0,0.0,644.89,1498.6,0.871225,639.547,1488.09,0.883095,519.099,1524.59,0.679297,560.826,1660.99,0.788443,519.112,1681.87,0.76448,388.178,1624.24,0.813153
